BKG_HTLSEQ,BKG_CITYCD,GMV,GR,GRASP,ATTRIBUTE_VALUE,GR_Bucket,IHM_Bucket,DND_Bucket,APPONLY_Bucket,INDIAIP_Bucket,SDND_Bucket,New_GR,New_IHM,New_APPONLY,New_INDIAIP,New_SDND
8501583363682934,HC200802201456538923,82272.26,10800.08,13.13,"INTL_METADND,INTL_ALL,INTL_GR_high,IH4STAR,INTL_SDND18,INTL_HPA4,INTL_TVG4,INTL_TRIP4,IHM6",['INTL_GR_high'],[],[],[],[],['INTL_SDND18'],INTL_GR_high,IHM6, , ,INTL_SDND18
8501583363682940,HC200802201456538923,108320.25,7344.58,6.78,"INTL_METADND,INTL_ALL,INTL_OPTI_STOP,INTL_GR_8,INTL_6K_9K,INTL_TVG1,IH2STAR,INTL_SDND15,INTL_HPA1,INTL_TRIP1,IHM3",['INTL_GR_12'],[],[],[],[],['INTL_SDND15'],INTL_GR_8,IHM3, , ,INTL_SDND15
8501583363682946,HC200802201456538923,139441.54,24434.57,17.52,"INTL_METADND,INTL_ALL,MMT3000,HTL3000,INTL_DND,INTL_EXPORC,INTL_ACCOR,INTL_RPC,IH4STAR,INTL_HPA2,INTL_TVG2,INTL_TRIP2,INTL_APPONLY8,INTL_INDIAIP8,INTL_GR_high4,INTL_BDND,INTL_SDND8,INTL_EBLACK7,IHM9",['INTL_GR_15'],[],['INTL_DND'],['INTL_APPONLY4'],['INTL_INDIAIP4'],['INTL_SDND4'],INTL_GR_high4,IHM9,INTL_APPONLY8,INTL_INDIAIP8,INTL_SDND8
8501583363682948,HC200802201456538923,30280.78,4723.93,15.6,"INTL_METADND,INTL_ALL,INTL_DND,INTL_EXPORC,INTL_9KPlus,INTL_ACCOR,INTL_RPC,IH4STAR,INTL_HPA4,INTL_TVG4,INTL_TRIP4,INTL_INDIAIP7,INTL_APPONLY7,INTL_GR_high3,INTL_BDND,INTL_SDND7,INTL_EBLACK8,IHM8",['INTL_GR_18'],[],['INTL_DND'],['INTL_APPONLY5'],['INTL_INDIAIP5'],['INTL_SDND5'],INTL_GR_high3,IHM8,INTL_APPONLY7,INTL_INDIAIP7,INTL_SDND7
8501583363682956,HC200802201456538923,64040.38,12232.6,19.1,"INTL_METADND,INTL_ALL,MMT3000,HTL3000,INTL_RPC,INTL_9KPlus,IH4STAR,INTL_HPA3,INTL_TVG3,INTL_TRIP3,INTL_GR_high4,INTL_DND,INTL_BDND,INTL_EBLACK3,INTL_SDND8,IHM10,INTL_APPONLY8,INTL_INDIAIP8",['INTL_GR_6'],[],['INTL_DND'],[],[],['INTL_SDND3'],INTL_GR_high4,IHM10,INTL_APPONLY8,INTL_INDIAIP8,INTL_SDND8
8501583363682962,HC200802201456538923,121259.25,19886.57,16.4,"INTL_METADND,INTL_ALL,INTL_9KPlus,IH4STAR,INTL_HPA4,INTL_TVG4,INTL_TRIP4,INTL_GR_high3,INTL_SDNDND,IHM8",['INTL_GR_high'],[],[],[],[],['INTL_SDNDND'],INTL_GR_high3,IHM8, , ,INTL_SDNDND
8501583363682964,HC200802201456538923,141418.37,22059.44,15.6,"INTL_METADND,INTL_ALL,INTL_APPFESTUSEUROPE,MMT3000,HTL3000,INTL_9KPlus,IH4STAR,INTL_HPA4,INTL_TVG4,INTL_TRIP4,INTL_GR_high3,INTL_DND,INTL_BDND,INTL_SDND7,INTL_EBLACK9,IHM8,INTL_APPONLY7,INTL_INDIAIP7",['INTL_GR_21'],[],['INTL_DND'],[],[],['INTL_SDND6'],INTL_GR_high3,IHM8,INTL_APPONLY7,INTL_INDIAIP7,INTL_SDND7
8501583363682976,HC200802201456538923,646559.37,31712.5,4.9,"INTL_METADND,INTL_ALL,INTL_DND,INTL_EXPORC,INTL_MARSTAR_DND,INTL_HPA1,INTL_TVG1,INTL_TRIP1,INTL_INDIAIP0,INTL_APPONLY0,INTL_SDND0,INTL_GR_6,INTL_BDND,INTL_EBLACK4,IHM1",['INTL_GR_15'],[],['INTL_DND'],['INTL_APPONLY'],['INTL_INDIAIP1'],['INTL_SDND1'],INTL_GR_6,IHM1,INTL_APPONLY0,INTL_INDIAIP0,INTL_SDND0
8501583363682986,HC200802201456538923,36307.93,2428.91,6.69,"INTL_METADND,INTL_ALL,INTL_APPFESTUSEUROPE,INTL_9KPlus,IH3STAR,INTL_HPA4,INTL_TVG4,INTL_TRIP4,INTL_GR_8,INTL_DND,INTL_BDND,INTL_SDND1,INTL_EBLACK10,IHM3,INTL_APPONLY,INTL_INDIAIP1",['INTL_GR_high'],[],['INTL_DND'],[],[],['INTL_SDND7'],INTL_GR_8,IHM3,INTL_APPONLY,INTL_INDIAIP1,INTL_SDND1
8501583363682992,HC200802201456538923,24511.44,3261.16,13.3,"INTL_METADND,INTL_ALL,INTL_GR_high,IH2STAR,INTL_ACCO,INTL_SDND15,IHM6",['INTL_GR_12'],[],[],[],[],['INTL_SDND15'],INTL_GR_high,IHM6, , ,INTL_SDND15
8501583363683192,HC200802201500016139,100864.32,12397.08,12.29,"INTL_METADND,INTL_ALL,INTL_APPFESTUSEUROPE,INTL_DND,INTL_EXPORC,IH3STAR,INTL_SDND5,INTL_GR_high,INTL_BDND,INTL_EBLACK1,IHM5,INTL_APPONLY5,INTL_INDIAIP5",['INTL_GR_4'],[],['INTL_DND'],[],[],['INTL_SDND0'],INTL_GR_high,IHM5,INTL_APPONLY5,INTL_INDIAIP5,INTL_SDND5
8501583363683513,923159860900132,129089.68,11697.99,9.06,"INTL_METADND,INTL_ALL,Intl_rest,INTL_MONSOONUSEUROPE,INTL_HPA5STAR,INTL_TRIP5STAR,INTL_TVG5STAR,INTL_GR_15,INTL_SDND15,IHM3",['INTL_GR_12'],[],[],[],[],['INTL_SDND15'],INTL_GR_15,IHM3, , ,INTL_SDND15
8501583363683858,HC200802201500015688,14039.61,838.78,5.97,"INTL_METADND,INTL_ALL,Intl_no,INTL_APPFESTUSEUROPE,INTL_DND,INTL_GR_8,IH2STAR,INTL_BDND,INTL_SDND0,INTL_EBLACK3,IHM1,INTL_APPONLY0,INTL_INDIAIP0",['INTL_GR_12'],[],['INTL_DND'],[],[],['INTL_SDND0'],INTL_GR_8,IHM1,INTL_APPONLY0,INTL_INDIAIP0,INTL_SDND0
8501583363683956,HC200802201500015688,28218.06,1686.11,5.98,"INTL_METADND,INTL_ALL,INTL_APPFESTUSEUROPE,INTL_DND,INTL_EXPORC,INTL_MARSTAR_DND,INTL_GR_8,INTL_BDND,INTL_EBLACK4,INTL_SDND0,IHM1,INTL_APPONLY0,INTL_INDIAIP0",['INTL_GR_12'],[],['INTL_DND'],[],[],['INTL_SDNDND'],INTL_GR_8,IHM1,INTL_APPONLY0,INTL_INDIAIP0,INTL_SDND0
8501583363683958,HC200802201500015688,17109.6,2131.83,12.46,"INTL_METADND,INTL_ALL,INTL_APPFESTUSEUROPE,INTL_6K_9K,IH3STAR,INTL_GR_high,INTL_DND,INTL_BDND,INTL_SDND5,INTL_EBLACK3,IHM5,INTL_APPONLY5,INTL_INDIAIP5",['INTL_GR_6'],[],['INTL_DND'],[],[],['INTL_SDND0'],INTL_GR_high,IHM5,INTL_APPONLY5,INTL_INDIAIP5,INTL_SDND5
8501583363684052,HC200802201456501272,19901.99,2904.92,14.6,"INTL_METADND,INTL_ALL,INTL_AU_NZ,INTL_6K_9K,IH3STAR,INTL_HPA0,INTL_TVG0,INTL_TRIP0,INTL_GR_high2,INTL_DND,INTL_BDND,INTL_SDND6,INTL_EBLACK8,IHM7,INTL_APPONLY6,INTL_INDIAIP6",['INTL_GR_6'],[],['INTL_DND'],[],[],['INTL_SDND5'],INTL_GR_high2,IHM7,INTL_APPONLY6,INTL_INDIAIP6,INTL_SDND6
8501583363684060,HC200802201458094187,44549.67,4869.25,10.93,"INTL_METADND,INTL_ALL,Intl_b2c_no,INTL_APPFESTALL,INTL_EXPORC,IH3STAR,INTL_SDNDHIGH,INTL_GR_21,INTL_3K_5K,INTL_HPA4,INTL_TVG4,INTL_TRIP4,IHM5",['INTL_GR_high'],[],[],[],[],['INTL_SDNDHIGH'],INTL_GR_21,IHM5, , ,INTL_SDNDHIGH
8501583363684062,HC200802201458094187,74230.9,5820.35,7.84,"INTL_METADND,INTL_ALL,INTL_APPFESTALL,INTL_EXPORC,INTL_3K_6K,IH3STAR,INTL_HPA1,INTL_TVG1,INTL_TRIP1,0,INTL_SDNDND,INTL_GR_15,IHM3",['INTL_GR_8'],[],[],[],[],"['INTL_SDNDND0', 'INTL_SDNDND']",INTL_GR_15,IHM3, , ,INTL_SDNDND0
8501583363684064,HC200802201458094187,23777.83,3547.96,14.92,"INTL_METADND,INTL_ALL,INTL_APPFESTALL,INTL_EXPORC,INTL_GR_high2,IH3STAR,INTL_HPA3,INTL_TVG3,INTL_TRIP3,INTL_SDNDND,IHM7",['INTL_GR_18'],[],[],[],[],['INTL_SDNDND'],INTL_GR_high2,IHM7, , ,INTL_SDNDND
8501583363684066,HC200802201458094187,75815.77,10540.31,13.9,"INTL_METADND,INTL_ALL,Intl_rest,INTL_APPFESTALL,INTL_MONSOONROW,INTL_EXPORC,IH3STAR,INTL_HPA3,INTL_TVG3,INTL_TRIP3,INTL_SDNDND,INTL_GR_high2,IHM6",['INTL_GR_12'],[],[],[],[],"['INTL_SDNDND', 'INTL_SDND21']",INTL_GR_high2,IHM6, , ,INTL_SDNDND
8501583363684068,HC200802201458094187,28947.88,4199.0,14.51,"INTL_METADND,INTL_ALL,Intl_rest,INTL_APPFESTALL,INTL_EXPORC,INTL_3K_6K,INTL_GR_high2,IH3STAR,INTL_HPA2,INTL_TVG2,INTL_TRIP2,INTL_SDNDND,IHM7",['INTL_GR_12'],[],[],[],[],"['INTL_SDNDND', 'INTL_SDND15']",INTL_GR_high2,IHM7, , ,INTL_SDNDND
8501583363684070,HC200802201458094187,79513.48,12221.98,15.37,"INTL_METADND,INTL_ALL,Intl_b2c_no,INTL_APPFESTALL,INTL_EXPORC,INTL_9KPlus,INTL_GR_high3,IH3STAR,INTL_HPA2,INTL_TVG2,INTL_TRIP2,INTL_SDNDND,IHM8",['INTL_GR_high'],[],[],[],[],['INTL_SDNDND'],INTL_GR_high3,IHM8, , ,INTL_SDNDND
8501583363684072,HC200802201458094187,128758.04,22326.76,17.34,"INTL_METADND,INTL_ALL,INTL_EXPORC,INTL_9KPlus,IH3STAR,INTL_HPA1,INTL_TRIP1,INTL_TVG1,INTL_GR_high4,INTL_SDNDND,IHM8",['INTL_GR_8'],[],[],[],[],['INTL_SDNDND'],INTL_GR_high4,IHM8, , ,INTL_SDNDND
8501583363684074,HC200802201458094187,815787.6,126568.26,15.51,"INTL_METADND,INTL_ALL,INTL_APPFESTALL,INTL_EXPORC,INTL_9KPlus,IH3STAR,INTL_HPA4,INTL_TVG4,INTL_TRIP4,INTL_GR_high3,INTL_SDNDND,IHM8",['INTL_GR_18'],[],[],[],[],['INTL_SDNDND'],INTL_GR_high3,IHM8, , ,INTL_SDNDND
8501583363684076,HC200802201458094187,33007.33,2588.01,7.84,"INTL_METADND,INTL_ALL,INTL_APPFESTALL,INTL_EXPORC,INTL_6K_9K,IH3STAR,INTL_HPA2,INTL_TVG2,INTL_TRIP2,INTL_SDNDND,INTL_GR_15,IHM3",['INTL_GR_21'],[],[],[],[],"['INTL_SDNDND', 'INTL_SDNDHIGH']",INTL_GR_15,IHM3, , ,INTL_SDNDND
8501583363684158,HC200802201458094187,20052.86,3457.28,17.24,"INTL_METADND,INTL_ALL,Intl_rest,INTL_APPFESTALL,INTL_MONSOONROW,INTL_GR_high4,IH3STAR,INTL_SDND15,IHM8",['INTL_GR_12'],[],[],[],[],['INTL_SDND15'],INTL_GR_high4,IHM8, , ,INTL_SDND15
8501583363684164,HC200802201458094187,45328.8,6744.92,14.88,"INTL_METADND,INTL_ALL,INTL_APPFESTALL,INTL_GR_high2,INTL_9KPlus,IH3STAR,INTL_SDND15,IHM7",['INTL_GR_12'],[],[],[],[],['INTL_SDND15'],INTL_GR_high2,IHM7, , ,INTL_SDND15
8501583363684166,HC200802201458094187,14402.99,1544.66,10.72,"INTL_METADND,INTL_ALL,INTL_HPA1,INTL_GR_21,IH3STAR,INTL_TVG1,INTL_TRIP1,INTL_SDNDND,INTL_MMTF,INTL_3K_5K,IHM5",['INTL_GR_4'],[],[],[],[],"['INTL_SDNDND', 'INTL_SDND15']",INTL_GR_21,IHM5, , ,INTL_SDNDND
8501583363684404,HC200802201458042888,61623.9,10161.14,16.49,"INTL_METADND,INTL_ALL,INTL_6K_9K,INTL_GR_high3,IH4STAR,INTL_SDND15,IHM8","['INTL_Gr_high', 'INTL_GR_12']",[],[],[],[],['INTL_SDND15'],INTL_GR_high3,IHM8, , ,INTL_SDND15
8501583363684406,HC200802201458042888,161625.59,22565.99,13.96,"INTL_METADND,INTL_ALL,Intl_no,INTL_APPFESTUSEUROPE,INTL_9KPlus,IH2STAR,INTL_HPA4,INTL_TVG4,INTL_TRIP4,INTL_SDNDHIGH,INTL_GR_high2,IHM6",['INTL_GR_high'],[],[],[],[],['INTL_SDNDHIGH'],INTL_GR_high2,IHM6, , ,INTL_SDNDHIGH
8501583363684410,HC200802201458042888,105567.9,16957.26,16.06,"INTL_METADND,INTL_ALL,INTL_USEUR_PROMOTE2,INTL_DND,INTL_RDND,INTL_3K_6K,INTL_GR_high3,IH3STAR,INTL_SDND7,IHM8,INTL_APPONLY7,INTL_INDIAIP7",['INTL_GR_12'],[],['INTL_DND'],[],[],['INTL_SDND5'],INTL_GR_high3,IHM8,INTL_APPONLY7,INTL_INDIAIP7,INTL_SDND7
8501583363684417,HC200802201458042888,71759.31,11864.94,16.53,"INTL_METADND,INTL_ALL,Intl_rest,INTL_MONSOONUSEUROPE,INTL_GR_high3,INTL_9KPlus,IH4STAR,INTL_SDND15,IHM8",['INTL_GR_12'],[],[],[],[],['INTL_SDND15'],INTL_GR_high3,IHM8, , ,INTL_SDND15
8501583363684434,HC200802201458042888,168029.28,29160.48,17.35,"INTL_METADND,INTL_ALL,INTL_GR_high4,IH3STAR,INTL_HPA4,INTL_TVG4,INTL_TRIP4,INTL_SDNDND,IHM8",['INTL_GR_high2'],[],[],[],[],"['INTL_SDNDND', 'INTL_SDND15']",INTL_GR_high4,IHM8, , ,INTL_SDNDND
8501583363684436,HC200802201458042888,33730.25,5412.57,16.05,"INTL_METADND,INTL_ALL,Intl_b2c_no,INTL_GR_high3,INTL_9KPlus,IH3STAR,INTL_HPA3,INTL_TVG3,INTL_TRIP3,INTL_SDNDND,IHM8",['INTL_GR_21'],[],[],[],[],"['INTL_SDNDND', 'INTL_SDND15']",INTL_GR_high3,IHM8, , ,INTL_SDNDND
8501583363684454,HC200802201458042888,50584.23,7610.43,15.05,"INTL_METADND,INTL_ALL,INTL_DND,INTL_EXPORC,INTL_SEARCH,INTL_6K_9K,INTL_ACCOR,IH4STAR,INTL_HPA0,INTL_TVG0,INTL_TRIP0,INTL_INDIAIP6,INTL_APPONLY6,INTL_SDND6,INTL_GR_high2,INTL_BDND,INTL_EBLACK9,IHM7",['INTL_GR_8'],[],['INTL_DND'],['INTL_APPONLY6'],['INTL_INDIAIP6'],['INTL_SDND6'],INTL_GR_high2,IHM7,INTL_APPONLY6,INTL_INDIAIP6,INTL_SDND6
8501583363684462,HC200802201458042888,76726.86,10478.7,13.66,"INTL_METADND,INTL_ALL,INTL_APPFESTUSEUROPE,INTL_GR_high2,IH3STAR,INTL_HPA5,INTL_TVG5,INTL_TRIP5,INTL_SDNDHIGH,IHM6",['INTL_GR_high2'],[],[],[],[],['INTL_SDNDHIGH'],INTL_GR_high2,IHM6, , ,INTL_SDNDHIGH
8501583363684466,HC200802201458042888,150147.71,24429.75,16.27,"INTL_METADND,INTL_ALL,Intl_rest,INTL_MONSOONUSEUROPE,INTL_GR_high3,IH3STAR,INTL_HPA3,INTL_TVG3,INTL_TRIP3,INTL_SDNDND,IHM8",['INTL_GR_high'],[],[],[],[],"['INTL_SDNDND', 'INTL_SDNDHIGH']",INTL_GR_high3,IHM8, , ,INTL_SDNDND
8501583363684486,HC200802201458042888,84261.97,12793.05,15.18,"INTL_METADND,INTL_ALL,INTL_GR_high3,INTL_9KPlus,IH3STAR,INTL_SDND15,INTL_HPA3,INTL_TVG3,INTL_TRIP3,IHM7",['INTL_GR_21'],[],[],[],[],['INTL_SDND15'],INTL_GR_high3,IHM7, , ,INTL_SDND15
8501583363684494,HC200802201458042888,202201.77,22363.89,11.06,"INTL_METADND,INTL_ALL,INTL_GR_21,IH3STAR,INTL_SDNDHIGH,IHM5",['INTL_GR_high2'],[],[],[],[],['INTL_SDNDHIGH'],INTL_GR_21,IHM5, , ,INTL_SDNDHIGH
8501583363684504,HC200802201458042888,45815.94,4161.3,9.08,"INTL_METADND,INTL_ALL,INTL_USEUR_PROMOTE2,INTL_USEUR_PROMOTE,INTL_9KPlus,INTL_GR_15,IH2STAR,INTL_HPA4,INTL_TVG4,INTL_TRIP4,INTL_SDND15,IHM3",['INTL_GR_high'],[],[],[],[],['INTL_SDND15'],INTL_GR_15,IHM3, , ,INTL_SDND15
8501583363684526,HC200802201458042888,16875.98,1503.14,8.91,"INTL_METADND,INTL_ALL,INTL_3K_6K,IH3STAR,INTL_HPA4,INTL_TVG4,INTL_TRIP4,INTL_SDNDND,INTL_GR_15,INTL_MMTF,INTL_ZERO_3K,IHM3",['INTL_GR_high3'],[],[],[],[],"['INTL_SDNDND', 'INTL_SDNDHIGH']",INTL_GR_15,IHM3, , ,INTL_SDNDND
8501583363684546,HC200802201458042888,110509.28,17246.92,15.61,"INTL_METADND,INTL_ALL,IH4STAR,INTL_HPA2,INTL_TVG2,INTL_TRIP2,INTL_SDNDND,INTL_GR_high3,IHM8",['INTL_GR_8'],[],[],[],[],"['INTL_SDNDND', 'INTL_SDND18']",INTL_GR_high3,IHM8, , ,INTL_SDNDND
8501583363684552,HC200802201458042888,57276.11,9088.91,15.87,"INTL_METADND,INTL_ALL,INTL_9KPlus,INTL_GR_high3,IH3STAR,INTL_HPA3,INTL_TVG3,INTL_TRIP3,INTL_SDNDND,IHM8",['INTL_GR_21'],[],[],[],[],"['INTL_SDNDND', 'INTL_SDNDHIGH']",INTL_GR_high3,IHM8, , ,INTL_SDNDND
8501583363684570,HC200802201458042888,135958.41,19717.29,14.5,"INTL_METADND,INTL_ALL,INTL_APPFESTUSEUROPE,MMT3000,HTL3000,INTL_9KPlus,IH3STAR,INTL_HPA4,INTL_TVG4,INTL_TRIP4,INTL_SDNDND,INTL_GR_high2,IHM7",['INTL_GR_high'],[],[],[],[],"['INTL_SDNDND', 'INTL_SDND12']",INTL_GR_high2,IHM7, , ,INTL_SDNDND
8501583363684576,HC200802201458042888,71535.33,7280.7,10.18,"INTL_METADND,INTL_ALL,INTL_9KPlus,IH3STAR,INTL_HPA2,INTL_TVG2,INTL_TRIP2,INTL_SDNDND,INTL_GR_18,IHM4",['INTL_GR_high'],[],[],[],[],"['INTL_SDNDND', 'INTL_SDND18']",INTL_GR_18,IHM4, , ,INTL_SDNDND
8501583363684584,HC200802201458042888,63321.18,11254.18,17.77,"INTL_METADND,INTL_ALL,INTL_APPFESTUSEUROPE,INTL_HPA2,INTL_9KPlus,IH4STAR,INTL_TVG2,INTL_TRIP2,INTL_GR_high4,INTL_3K_5K,INTL_SDNDND,IHM9",['INTL_GR_high3'],[],[],[],[],['INTL_SDNDND'],INTL_GR_high4,IHM9, , ,INTL_SDNDND
8501583363684586,HC200802201458042888,61765.99,9913.15,16.05,"INTL_METADND,INTL_ALL,INTL_APPFESTUSEUROPE,INTL_GR_high3,INTL_9KPlus,IH3STAR,INTL_SDND15,INTL_HPA5,INTL_TVG5,INTL_TRIP5,IHM8",['INTL_GR_high'],[],[],[],[],['INTL_SDND15'],INTL_GR_high3,IHM8, , ,INTL_SDND15
8501583363684592,HC200802201458042888,32783.02,2558.96,7.81,"INTL_METADND,INTL_ALL,Intl_no,IH2STAR,INTL_SDND18,INTL_GR_15,INTL_3K_5K,INTL_HPA1,INTL_TVG1,INTL_TRIP1,IHM3",['INTL_GR_8'],[],[],[],[],['INTL_SDND18'],INTL_GR_15,IHM3, , ,INTL_SDND18
8501583363684594,HC200802201458042888,64488.34,9005.22,13.96,"INTL_METADND,INTL_ALL,Intl_no,INTL_USEUR_PROMOTE,IH2STAR,INTL_HPA3,INTL_TVG3,INTL_TRIP3,INTL_SDNDND,INTL_GR_high2,IHM6",['INTL_GR_high'],[],[],[],[],"['INTL_SDNDND', 'INTL_SDNDHIGH']",INTL_GR_high2,IHM6, , ,INTL_SDNDND
8501583363684600,HC200802201458042888,526668.47,53604.01,10.18,"INTL_METADND,INTL_ALL,INTL_GR_18,INTL_9KPlus,INTL_HPA0,INTL_TVG0,INTL_TRIP0,INTL_SDNDND,IHM4",['INTL_GR_12'],[],[],[],[],"['INTL_SDNDND', 'INTL_SDND15']",INTL_GR_18,IHM4, , ,INTL_SDNDND
8501583363684616,HC200802201458042888,70542.92,10498.64,14.88,"INTL_METADND,INTL_ALL,INTL_DND,INTL_6K_9K,INTL_GR_high2,IH4STAR,INTL_SDND6,INTL_HPA3,INTL_TVG3,INTL_TRIP3,INTL_INDIAIP6,INTL_APPONLY6,INTL_BDND,INTL_EBLACK6,IHM7",['INTL_GR_12'],[],['INTL_DND'],['INTL_APPONLY3'],['INTL_INDIAIP3'],['INTL_SDND3'],INTL_GR_high2,IHM7,INTL_APPONLY6,INTL_INDIAIP6,INTL_SDND6
8501583363684622,HC200802201458042888,20315.32,2978.24,14.66,"INTL_METADND,INTL_ALL,Intl_rest,INTL_MONSOONUSEUROPE,INTL_9KPlus,INTL_GR_high2,IH3STAR,INTL_SDNDHIGH,IHM7",['INTL_GR_high2'],[],[],[],[],['INTL_SDNDHIGH'],INTL_GR_high2,IHM7, , ,INTL_SDNDHIGH
8501583363684638,HC200802201458042888,264155.01,48900.85,18.51,"INTL_METADND,INTL_ALL,IH4STAR,INTL_HPA3,INTL_TVG3,INTL_TRIP3,INTL_SDNDND,INTL_GR_high4,IHM9",['INTL_GR_high3'],[],[],[],[],"['INTL_SDNDND', 'INTL_SDND15']",INTL_GR_high4,IHM9, , ,INTL_SDNDND
8501583363684648,HC200802201458042888,117245.86,21893.3,18.67,"INTL_METADND,INTL_ALL,INTL_9KPlus,IH4STAR,INTL_HPA3,INTL_TVG3,INTL_TRIP3,INTL_SDNDND,INTL_GR_high4,IHM9",['INTL_GR_21'],[],[],[],[],"['INTL_SDNDND', 'INTL_SDNDHIGH']",INTL_GR_high4,IHM9, , ,INTL_SDNDND
8501583363684654,HC200802201458042888,36972.8,5868.92,15.87,"INTL_METADND,INTL_ALL,IH3STAR,INTL_HPA4,INTL_TVG4,INTL_TRIP4,INTL_SDNDND0,INTL_GR_high3,IHM8",['INTL_GR_high2'],[],[],[],[],"['INTL_SDNDND0', 'INTL_SDNDHIGH']",INTL_GR_high3,IHM8, , ,INTL_SDNDND0
8501583363684664,HC200802201458042888,130035.47,25371.55,19.51,"INTL_METADND,INTL_ALL,INTL_9KPlus,INTL_GR_high4,IH4STAR,INTL_HPA4,INTL_TVG4,INTL_TRIP4,INTL_SDNDND,IHM10",['INTL_GR_high'],[],[],[],[],"['INTL_SDNDND', 'INTL_SDNDHIGH']",INTL_GR_high4,IHM10, , ,INTL_SDNDND
8501583363684670,HC200802201458042888,80450.51,13904.75,17.28,"INTL_METADND,INTL_ALL,Intl_b2c_no,INTL_9KPlus,IH3STAR,INTL_HPA5,INTL_TVG5,INTL_TRIP5,INTL_SDNDND,INTL_GR_high4,IHM8",['INTL_GR_high2'],[],[],[],[],"['INTL_SDNDND', 'INTL_SDNDHIGH']",INTL_GR_high4,IHM8, , ,INTL_SDNDND
8501583363684674,HC200802201458042888,62175.96,9979.2,16.05,"INTL_METADND,INTL_ALL,INTL_9KPlus,IH3STAR,INTL_HPA5,INTL_TVG5,INTL_TRIP5,INTL_SDNDND,INTL_GR_high3,IHM8",['INTL_GR_high'],[],[],[],[],"['INTL_SDNDND', 'INTL_SDNDHIGH']",INTL_GR_high3,IHM8, , ,INTL_SDNDND
8501583363684684,HC200802201458042888,30109.29,3551.67,11.8,"INTL_METADND,INTL_ALL,INTL_USEUR_PROMOTE2,INTL_TAC15,INTL_SEARCH,INTL_HPA3,INTL_TRIP3,INTL_TVG3,IH3STAR,INTL_Zero_3K,INTL_SDNDND,INTL_GR_21,INTL_3K_5K,IHM5",['INTL_GR_18'],[],[],[],[],['INTL_SDNDND'],INTL_GR_21,IHM5, , ,INTL_SDNDND
8501583363684696,HC200802201458042888,18037.71,3367.99,18.67,"INTL_METADND,INTL_ALL,INTL_DEAL2,INTL_3K_6K,INTL_TVG5,IH3STAR,INTL_HPA5,INTL_TRIP5,INTL_MMTF,INTL_GR_high4,INTL_3K_5K,INTL_SDNDND,IHM9",['INTL_GR_high'],[],[],[],[],['INTL_SDNDND'],INTL_GR_high4,IHM9, , ,INTL_SDNDND
8501583363684700,HC200802201458042888,246552.34,39570.86,16.05,"INTL_METADND,INTL_ALL,INTL_OPTI_SHOW,INTL_HPA4,INTL_9KPlus,IH4STAR,INTL_TVG4,INTL_TRIP4,3,INTL_SDNDND,INTL_GR_high3,IHM8",['INTL_GR_high2'],[],[],[],[],"['INTL_SDNDND3', 'INTL_SDNDND']",INTL_GR_high3,IHM8, , ,INTL_SDNDND3
8501583363684720,HC200802201458042888,188827.69,16825.33,8.91,"INTL_METADND,INTL_ALL,INTL_GR_15,IH4STAR,INTL_SDND15,INTL_HPA5,INTL_TVG5,INTL_TRIP5,IHM3",['INTL_GR_high2'],[],[],[],[],['INTL_SDND15'],INTL_GR_15,IHM3, , ,INTL_SDND15
8501583363684724,HC200802201458042888,375381.98,68992.24,18.38,"INTL_METADND,INTL_ALL,INTL_APPFESTUSEUROPE,INTL_GR_high4,IH4STAR,INTL_SDND15,IHM9",['INTL_GR_12'],[],[],[],[],['INTL_SDND15'],INTL_GR_high4,IHM9, , ,INTL_SDND15
8501583363684738,HC200802201458042888,45837.49,6400.17,13.96,"INTL_METADND,INTL_ALL,Intl_no,INTL_6K_9K,IH0STAR,INTL_ACCO,INTL_HPA2,INTL_TVG2,INTL_TRIP2,INTL_SDNDND,INTL_GR_high2,IHM6",['INTL_GR_high'],[],[],[],[],"['INTL_SDNDND', 'INTL_SDNDHIGH']",INTL_GR_high2,IHM6, , ,INTL_SDNDND
8501583363684752,HC200802201458042888,227840.19,36399.51,15.98,"INTL_METADND,INTL_ALL,Intl_dmc_low,IH4STAR,INTL_DND,INTL_HPA2,INTL_TVG2,INTL_TRIP2,INTL_INDIAIP7,INTL_APPONLY7,INTL_SDND7,INTL_GR_high3,INTL_BDND,INTL_EBLACK11,IHM8",['INTL_GR_12'],[],['INTL_DND'],['INTL_APPONLY8'],['INTL_INDIAIP8'],['INTL_SDND8'],INTL_GR_high3,IHM8,INTL_APPONLY7,INTL_INDIAIP7,INTL_SDND7
8501583363684762,HC200802201458042888,47119.06,6404.22,13.59,"INTL_METADND,INTL_ALL,INTL_GR_high,IH3STAR,INTL_HPA2,INTL_TVG2,INTL_TRIP2,INTL_SDNDND,IHM6",['INTL_GR_high4'],[],[],[],[],"['INTL_SDNDND', 'INTL_SDND15']",INTL_GR_high,IHM6, , ,INTL_SDNDND
8501583363684764,HC200802201458042888,61227.21,10195.85,16.65,"INTL_METADND,INTL_ALL,INTL_9KPlus,INTL_GR_high4,IH3STAR,INTL_HPA4,INTL_TVG4,INTL_TRIP4,INTL_SDNDND,IHM8",['INTL_GR_high'],[],[],[],[],"['INTL_SDNDND', 'INTL_SDND15']",INTL_GR_high4,IHM8, , ,INTL_SDNDND
